time_utc,CallSign,ShipName,Type,ImoNumber,MMSI,latitude,longitude,Destination,FixType,Dimension A,Dimension B,Dimension C,Dimension D,MaximumStaticDraught,MessageID
2023-12-09 09:21:28.879601953 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66885166666667,33.05189666666667,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 09:21:36.214017583 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820903333333334,34.642575,ILASH,1,149,28,20,8,5.8,5
2023-12-09 09:21:38.48644823 +0000 UTC,5BWY5,LEDRA EXPLORER,52,0,210330000,34.55623833333333,33.21649166666666,LIMASSOL CYPRUS,0,9,30,6,3,3,5
2023-12-09 09:21:41.928524875 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.62475166666666,29.103713333333335,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 09:21:54.739451873 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.655184999999996,33.019396666666665,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 09:22:07.519918451 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.828505,34.64547,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 09:22:10.233641552 +0000 UTC,5BFB3,EDT LEON,0,0,209343000,34.64509833333333,33.00905166666667,LIMASSOL,0,18,32,5,5,2,5
2023-12-09 09:22:11.931658348 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.64841166666667,33.016063333333335,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 09:22:21.395009155 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828599999999998,34.64186666666667,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 09:22:24.818895505 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822623333333336,34.64232333333334,ILASH,1,117,12,11,10,6.5,5
2023-12-09 09:22:29.31644186 +0000 UTC,TJM0132,ISKENDERUN,69,8009064,613871403,35.12506,33.946954999999996,MAGOSA,1,85,37,11,10,5.1,5
2023-12-09 09:22:45.638562547 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,8711863,210595000,34.64749666666667,33.01324,CY LIM,1,54,23,4,10,4.2,5
2023-12-09 09:22:56.444859488 +0000 UTC,XCAN5,ADMIRAL,31,0,345050010,34.67347666666667,33.066425,,0,8,30,6,4,0,5
2023-12-09 09:23:01.976509864 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.472705,34.882868333333334,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 09:23:03.563711148 +0000 UTC,T8A3659,BAR DIVE 1,0,9258181,511100504,34.64535333333333,33.01037833333333,LIMASSOL CYPRUS,1,9,13,5,2,2.5,5
2023-12-09 09:23:04.201712301 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.53868,32.72481333333334,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 09:23:06.564691151 +0000 UTC,T2QR4,SOLARIS,0,0,572705210,34.67724833333333,33.06331333333333,CYLMS,0,10,27,3,9,4,5
2023-12-09 09:23:16.445012097 +0000 UTC,ZGQN,SUN,90,9232694,319234300,34.64737,33.02327666666667,LIMASSOL,1,24,74,4,14,4.2,5
2023-12-09 09:23:20.78262783 +0000 UTC,P3MJ8,SKY,0,0,212858000,34.646119999999996,33.007905,CY LMS,0,16,74,11,11,4,5
2023-12-09 09:23:30.638780366 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.66540833333333,33.04197,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 09:23:35.397153716 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824253333333335,34.645134999999996,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 09:23:41.021358343 +0000 UTC,C6DK8,IRINI,80,0,311000706,34.702695,33.357815,"VASILIKO,CYPRUS",0,85,27,10,8,7,5
2023-12-09 09:23:51.42918315 +0000 UTC,9HA5496,EMIRALP,80,0,229447000,34.627215,33.297985000000004,ITAUG>GRRHO,0,95,15,5,12,5,5
2023-12-09 09:23:52.215244582 +0000 UTC,IBRV,SEMINOLE,90,7645550,247274900,34.66978166666667,33.05898166666667,CYLMS,1,28,107,15,15,4.5,5
2023-12-09 09:24:08.418601033 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.64509833333333,33.00904666666666,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 09:24:10.3604075 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.830751666666668,34.641655,ASHDOD,1,12,4,2,3,2,5
2023-12-09 09:24:14.000390373 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.62298333333333,29.105050000000002,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 09:24:15.844950334 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.826616666666666,34.641733333333335,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 09:24:16.204186957 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.64578166666667,33.007646666666666,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 09:24:24.417593566 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.665411666666664,33.04182333333333,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 09:24:24.44826267 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845678333333336,34.61763333333333,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 09:24:25.27792619 +0000 UTC,9HA4821,SEVANNA,0,0,248823000,34.66524666666667,33.041336666666666,LIMASSOL CYPRUS,0,26,16,2,6,2,5
2023-12-09 09:24:37.925412274 +0000 UTC,P3ES7,EDT ARGONAUT,52,0,212230000,34.64499,33.009935,LIMASSOL,0,9,33,6,3,3,5
2023-12-09 09:24:40.809837291 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847913333333334,34.58150666666667,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 09:24:55.755675084 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.66446,33.02968,,15,0,0,0,0,0,5
2023-12-09 09:24:56.380270075 +0000 UTC,5LFF6,KRITI CAPTAIN,80,9335147,636021691,34.68777,33.347535,CY VAS FOR ORDER,1,150,34,12,15,10.2,5
2023-12-09 09:25:02.840787957 +0000 UTC,V7A4413,STELLAR LADY,70,9574004,538009176,30.14294,32.569716666666665,CANAKKALE,1,155,28,12,20,6.3,5
2023-12-09 09:25:08.951456321 +0000 UTC,V7A4317,ENERGEAN STAR,70,0,538009102,34.671483333333335,33.077261666666665,LIMASSOL,0,14,74,9,10,5,5
2023-12-09 09:25:12.009913806 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 09:25:14.839550006 +0000 UTC,5BHA4,LEDRA PRIDE,52,0,210588000,34.645134999999996,33.01779666666667,CYLIM,0,10,32,3,7,5,5
2023-12-09 09:25:16.816871878 +0000 UTC,EAPC,EAPC CONTROL,0,0,428990000,31.642131666666668,34.53111833333333,,1,0,0,0,0,0,5
2023-12-09 09:25:22.616995343 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.644668333333335,29.109755,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 09:25:26.564803304 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 09:25:28.631574097 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.622645000000006,29.10516,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 09:25:28.81148293 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821865,34.63664833333333,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 09:25:44.655221033 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.64506666666667,33.01425,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 09:25:45.643628833 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827546666666667,34.64458333333334,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 09:25:46.426033049 +0000 UTC,A8XI6,AEGEAS,0,0,636014902,34.69743166666667,33.36045,GRAGT>CYVAS,0,150,32,10,17,7,5
2023-12-09 09:25:46.850815955 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820426666666666,34.57349,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 09:25:53.750915235 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829063333333334,34.64389666666667,ILASH,1,80,20,10,7,7,5
2023-12-09 09:26:03.766836535 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.4726,34.88373333333333,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 09:26:10.37966683 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.64768,33.01325833333333,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 09:26:17.909690839 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.644998333333334,33.008945000000004,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 09:26:25.972229011 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.622375000000005,29.10527,RODOS,1,14,10,4,4,0,5
2023-12-09 09:26:32.380670936 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828535,34.641960000000005,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 09:26:38.091885639 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.645208333333336,33.00915333333333,CY LMS,1,13,19,6,6,5,5
2023-12-09 09:26:39.995691422 +0000 UTC,LFXV,ISLAND VICTORY,52,9745615,257073920,34.64625,33.02189333333333,LIMASSOL,1,44,80,11,14,8.1,5
2023-12-09 09:26:47.206224347 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.82786666666667,34.64693333333333,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 09:26:57.924430056 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 09:27:06.369435625 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.826973333333335,34.64599333333333,IL/ASH,15,118,12,7,13,9,5
2023-12-09 09:27:20.932723175 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 09:27:21.554805024 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827248333333333,34.64765166666667,ASHDOD,1,43,10,6,4,3,5
2023-12-09 09:27:28.874516629 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.666565,33.078475,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 09:27:29.006529117 +0000 UTC,SVSV7,CHRISTOS LV,52,0,241776000,34.66888666666667,33.05184333333333,CYLMS,0,56,0,8,8,4,5
2023-12-09 09:27:36.200408821 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820899999999998,34.64257666666666,ILASH,1,149,28,20,8,5.8,5
2023-12-09 09:27:36.565083299 +0000 UTC,5LDK9,EDT ANDROMEDA,52,9260328,636021330,34.64507666666667,33.009865,CY LMS,15,8,33,6,5,4.4,5
2023-12-09 09:27:42.014232904 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.624739999999996,29.103711666666666,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 09:27:57.733094395 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.65517,33.0194,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 09:28:00.39072284 +0000 UTC,4XDA9,HADERA,52,9891725,428000407,32.472705,34.883235,HADERA PORT,1,8,23,8,8,4.8,5
2023-12-09 09:28:08.002972211 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.828503333333334,34.64546,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 09:28:11.801895101 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.648424999999996,33.01606,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 09:28:25.022265226 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822623333333336,34.64232333333334,ILASH,1,117,12,11,10,6.5,5
2023-12-09 09:28:56.620542594 +0000 UTC,XCAN5,ADMIRAL,31,9421582,345050010,34.673478333333335,33.06642333333333,,1,8,30,6,4,0,5
2023-12-09 09:29:01.195993444 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.472705,34.88288333333333,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 09:29:02.642846128 +0000 UTC,T8A3659,BAR DIVE 1,0,9258181,511100504,34.645365,33.01040666666667,LIMASSOL CYPRUS,1,9,13,5,2,2.5,5
2023-12-09 09:29:06.215205143 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.532955,32.74809833333333,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 09:29:16.497682635 +0000 UTC,ZGQN,SUN,90,0,319234300,34.64738,33.02325333333333,LIMASSOL,0,24,74,4,14,4,5
2023-12-09 09:29:16.589570888 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828483333333335,34.642,IL ASH,1,90,17,7,9,7.8,5
2023-12-09 09:29:18.205900048 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.645313333333334,33.009708333333336,CYLMS,1,0,0,0,0,5,5
2023-12-09 09:29:21.50530982 +0000 UTC,P3MJ8,SKY,59,9130755,212858000,34.64612833333333,33.007905,CY LMS,1,16,74,11,11,4.1,5
2023-12-09 09:29:34.265807569 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.66543,33.041995,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 09:29:35.750710912 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824256666666667,34.64526166666667,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 09:29:51.497945945 +0000 UTC,9HA5496,EMIRALP,80,0,229447000,34.630903333333336,33.27683,ITAUG>GRRHO,0,95,15,5,12,5,5
2023-12-09 09:29:52.403815334 +0000 UTC,IBRV,SEMINOLE,90,0,247274900,34.669783333333335,33.05895,CYLMS,0,28,107,15,15,4,5
2023-12-09 09:30:07.479957564 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.64509666666667,33.00904,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 09:30:11.430538572 +0000 UTC,GDSA,NAVAL AUXILIARY A135,34,0,233303000,34.65246833333333,33.016780000000004,,0,21,154,24,6,0,5
2023-12-09 09:30:11.78112286 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.830751666666668,34.641655,ASHDOD,1,12,4,2,3,2,5
2023-12-09 09:30:15.835511335 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.82656666666667,34.64168333333334,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 09:30:16.221591964 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.645788333333336,33.00763,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 09:30:23.6506337 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845713333333332,34.61771666666667,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 09:30:23.848427481 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.66537166666667,33.04179,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 09:30:25.336533992 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.66524666666667,33.04134166666667,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 09:30:37.196350875 +0000 UTC,P3ES7,EDT ARGONAUT,52,0,212230000,34.644998333333334,33.00991333333334,LIMASSOL,0,9,33,6,3,3,5
2023-12-09 09:30:40.46795664 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847621666666665,34.58195,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 09:30:55.388477708 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.66444833333333,33.029669999999996,,15,0,0,0,0,0,5
2023-12-09 09:30:55.802701501 +0000 UTC,ZCXB5,TAMTEEN,0,0,319287000,34.666645,33.040165,LIMASSOL,0,19,36,5,5,3,5
2023-12-09 09:30:56.205473405 +0000 UTC,5LFF6,KRITI CAPTAIN,80,9335147,636021691,34.687785,33.347498333333334,CY VAS FOR ORDER,1,150,34,12,15,10.2,5
2023-12-09 09:31:06.521702467 +0000 UTC,5BER6,P&O KALYPSO,52,9965239,209166000,34.65501,33.021295,LIMASSOL,1,11,11,5,6,5,5
2023-12-09 09:31:08.714728069 +0000 UTC,V7A4317,ENERGEAN STAR,70,9677935,538009102,34.67158666666667,33.07734,LIMASSOL,1,14,74,9,10,5.3,5
2023-12-09 09:31:15.216046065 +0000 UTC,5BHA4,LEDRA PRIDE,52,8028503,210588000,34.645113333333335,33.01783666666667,CYLIM,1,10,32,3,7,5.5,5
2023-12-09 09:31:23.214278673 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.644585,29.10986,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 09:31:26.705721189 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 09:31:28.671060089 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821858333333335,34.63661666666667,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 09:31:29.934716956 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.622618333333335,29.105158333333335,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 09:31:44.669436812 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.6451,33.01428333333333,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 09:31:44.816054764 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827566666666666,34.644576666666666,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 09:31:46.514509569 +0000 UTC,A8XI6,AEGEAS,0,0,636014902,34.697064999999995,33.360715,GRAGT>CYVAS,0,150,32,10,17,7,5
2023-12-09 09:31:47.073053319 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820403333333335,34.57349833333333,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 09:31:53.840726267 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829060000000002,34.643903333333334,ILASH,1,80,20,10,7,7,5
2023-12-09 09:32:00.726702467 +0000 UTC,P3XJ8,ISLAND TRADER,80,0,210282000,34.679545,33.069988333333335,LIMASSOL,0,74,23,8,5,5,5
2023-12-09 09:32:04.51563099 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.4726,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 09:32:09.102940473 +0000 UTC,P3ES7,EDT ARGONAUT,52,0,212230000,34.644998333333334,33.00991333333334,LIMASSOL,0,9,33,6,3,3,5
2023-12-09 09:32:10.996168361 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.647605,33.013288333333335,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 09:32:17.485569916 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.644998333333334,33.008941666666665,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 09:32:23.425940309 +0000 UTC,S9A11,MORNES,70,0,668116210,34.71847666666667,33.31767,IL ASH> CY VAS,0,102,14,5,11,5,5
2023-12-09 09:32:26.804754646 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.62237666666667,29.10528833333333,RODOS,1,14,10,4,4,0,5
2023-12-09 09:32:38.025886178 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.645215,33.00916333333333,CY LMS,1,13,19,6,6,5,5
2023-12-09 09:32:39.809365554 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822416666666665,34.63646666666667,ILASH,1,15,100,8,8,7.4,5
2023-12-09 09:32:40.562358838 +0000 UTC,LFXV,ISLAND VICTORY,52,9745615,257073920,34.646258333333336,33.02187833333333,LIMASSOL,1,44,80,11,14,8.1,5
2023-12-09 09:32:41.433874823 +0000 UTC,5BDP5,VTS AYIA MARINA,52,0,209492000,34.71836166666667,33.31823,LIMASSOL,0,11,12,0,10,4,5
2023-12-09 09:32:46.73729771 +0000 UTC,V7A4317,ENERGEAN STAR,70,9677935,538009102,34.671733333333336,33.076876666666664,HAIFA ISRAEL,1,14,74,9,10,5.3,5
2023-12-09 09:32:47.314543677 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.827868333333335,34.64689333333333,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 09:33:01.545973858 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 09:33:06.208433216 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.826981666666665,34.64597333333334,IL/ASH,15,118,12,7,13,9,5
2023-12-09 09:33:22.198834147 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 09:33:24.387066604 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827248333333333,34.647645000000004,ASHDOD,1,43,10,6,4,3,5
2023-12-09 09:33:25.59359771 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.825313333333334,34.644594999999995,IL ASH,15,0,0,0,0,4,5
2023-12-09 09:33:28.825878541 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.66669666666667,33.078563333333335,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 09:33:29.11519849 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66888166666667,33.05189,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 09:33:35.657361172 +0000 UTC,E5U4377,TATIANA,0,0,518998397,34.664875,33.04,CYLMS,0,41,39,6,6,0,5
2023-12-09 09:33:36.197018354 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820911666666667,34.64253333333333,ILASH,1,149,28,20,8,5.8,5
2023-12-09 09:33:38.497116689 +0000 UTC,5BWY5,LEDRA EXPLORER,52,0,210330000,34.572845,33.186775,LIMASSOL CYPRUS,0,9,30,6,3,3,5
2023-12-09 09:33:42.379428079 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.62476166666667,29.103715,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 09:33:59.397178623 +0000 UTC,XCAN5,ADMIRAL,31,0,345050010,34.673365,33.06644,,0,8,30,6,4,0,5
2023-12-09 09:34:00.406940978 +0000 UTC,4XDA9,HADERA,52,9891725,428000407,32.472705,34.88323666666667,HADERA PORT,1,8,23,8,8,4.8,5
2023-12-09 09:34:07.472694089 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.828483333333335,34.64546666666667,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 09:34:12.197310799 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.648406666666666,33.01615833333333,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 09:34:25.971760919 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822631666666666,34.64230333333333,ILASH,1,117,12,11,10,6.5,5
2023-12-09 09:34:30.759552805 +0000 UTC,TJM0132,ISKENDERUN,69,8009064,613871403,35.125038333333336,33.94692166666667,MAGOSA,1,85,37,11,10,5.1,5
2023-12-09 09:34:46.235373305 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,0,210595000,34.64747,33.01325166666667,CY LIM,0,54,23,4,10,4,5
2023-12-09 09:34:54.66822662 +0000 UTC,P3ES7,EDT ARGONAUT,52,7810131,212230000,34.644981666666666,33.00992,LIMASSOL,1,9,33,6,3,3.7,5
2023-12-09 09:35:01.975639854 +0000 UTC,T8A3659,BAR DIVE 1,0,9258181,511100504,34.645345,33.010371666666664,LIMASSOL CYPRUS,1,9,13,5,2,2.5,5
2023-12-09 09:35:02.699759054 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.47269333333333,34.88289333333333,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 09:35:04.432163845 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.525729999999996,32.77776333333333,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 09:35:06.44611364 +0000 UTC,T2QR4,SOLARIS,0,9586203,572705210,34.677260000000004,33.06335,CYLMS,1,10,27,3,9,4,5
2023-12-09 09:35:15.619511307 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828545000000002,34.642015,IL ASH,1,90,17,7,9,7.8,5
2023-12-09 09:35:16.736461479 +0000 UTC,ZGQN,SUN,90,9232694,319234300,34.64738,33.023268333333334,LIMASSOL,1,24,74,4,14,4.2,5
2023-12-09 09:35:18.854246722 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.64535,33.00974,CYLMS,1,0,0,0,0,5,5
2023-12-09 09:35:20.844137307 +0000 UTC,P3MJ8,SKY,0,0,212858000,34.646125,33.00790333333334,CY LMS,0,16,74,11,11,4,5
2023-12-09 09:35:30.920326172 +0000 UTC,9HA5678,LE VERSEAU,0,0,256060000,34.6654,33.042025,LIMASSOL,0,20,20,5,5,2,5
2023-12-09 09:35:35.261180042 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824255,34.64519166666666,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 09:35:50.437726649 +0000 UTC,9HA5496,EMIRALP,80,9827724,229447000,34.635110000000005,33.253148333333336,ITAUG>GRRHO,1,95,15,5,12,5,5
2023-12-09 09:35:52.453960654 +0000 UTC,IBRV,SEMINOLE,90,7645550,247274900,34.669650000000004,33.05896666666667,CYLMS,1,28,107,15,15,4.5,5
2023-12-09 09:36:08.911091445 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.645115000000004,33.00906,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 09:36:10.671469297 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.830753333333334,34.64165333333334,ASHDOD,1,12,4,2,3,2,5
2023-12-09 09:36:10.766430451 +0000 UTC,GDSA,NAVAL AUXILIARY A135,34,7822550,233303000,34.652465,33.016780000000004,,1,21,154,24,6,0,5
2023-12-09 09:36:13.207544941 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.623000000000005,29.105016666666664,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 09:36:15.717166193 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.64579833333333,33.00763666666667,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 09:36:15.840438461 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.8266,34.641733333333335,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 09:36:24.519151867 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845779999999998,34.617603333333335,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 09:36:24.695494675 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.665368333333326,33.041821666666664,LIMASSOL MARINA,15,10,30,6,3,2.1,5
